"user","sum_step.log","jbsteps30pre.log","other.location","work.location","dec.temperature","sd_steps60","send","jbsteps30.log"
4,9.78695373628018,6.58133237821393,TRUE,FALSE,25,TRUE,FALSE,4.68675017298051
4,9.78695373628018,6.70502691241052,TRUE,FALSE,22.1,TRUE,TRUE,6.70625090277141
4,9.78695373628018,4.36309862478836,TRUE,FALSE,25.9,TRUE,FALSE,4.56954300834494
4,9.47684987919516,-0.693147180559945,TRUE,FALSE,17.3,TRUE,TRUE,-0.693147180559945
4,9.47684987919516,-0.693147180559945,TRUE,FALSE,24.2,TRUE,TRUE,-0.693147180559945
4,9.47684987919516,-0.693147180559945,TRUE,FALSE,27.6,TRUE,TRUE,-0.693147180559945
4,9.47684987919516,-0.693147180559945,TRUE,FALSE,27.5,TRUE,FALSE,-0.693147180559945
4,9.47684987919516,-0.693147180559945,TRUE,FALSE,27.1,TRUE,FALSE,-0.693147180559945
4,8.64576229221094,-0.693147180559945,TRUE,FALSE,17.1,TRUE,FALSE,-0.693147180559945
4,8.64576229221094,5.55875670260594,TRUE,FALSE,28,TRUE,FALSE,5.67160357629197
4,8.64576229221094,5.75732324158423,TRUE,FALSE,30.2,TRUE,FALSE,6.91423424507985
4,8.64576229221094,-0.693147180559945,TRUE,FALSE,30.2,TRUE,TRUE,-0.693147180559945
4,8.64576229221094,-0.693147180559945,TRUE,FALSE,28.2,TRUE,TRUE,-0.693147180559945
4,9.46327570809813,-0.693147180559945,TRUE,FALSE,19.8,TRUE,TRUE,-0.693147180559945
4,9.46327570809813,5.79757635394256,TRUE,FALSE,25.4,TRUE,FALSE,-0.693147180559945
4,9.46327570809813,6.68773185500417,TRUE,FALSE,30.1,TRUE,TRUE,-0.693147180559945
4,9.46327570809813,4.37575702166029,TRUE,FALSE,31.1,TRUE,FALSE,7.58095482173239
4,9.46327570809813,3.19867311755068,TRUE,FALSE,24.8,TRUE,FALSE,6.02707297457535
4,9.66262545072824,-0.693147180559945,TRUE,FALSE,20.5,TRUE,FALSE,-0.693147180559945
4,9.66262545072824,5.93885459683568,TRUE,FALSE,28.8,TRUE,FALSE,6.71598926336018
4,9.66262545072824,5.13873529672357,TRUE,FALSE,28.3,TRUE,TRUE,-0.693147180559945
4,9.66262545072824,5.87913536213406,TRUE,FALSE,25.1,TRUE,TRUE,-0.693147180559945
4,9.66262545072824,4.62986279857846,TRUE,FALSE,20.3,TRUE,TRUE,5.9648638653108
4,8.88848084772282,-0.693147180559945,TRUE,FALSE,NA,TRUE,FALSE,4.95229971708329
4,8.88848084772282,3.3499040872746,TRUE,FALSE,NA,TRUE,FALSE,5.887491956725
4,8.88848084772282,4.77491296057519,TRUE,FALSE,26.3,TRUE,FALSE,6.38096963563742
4,8.88848084772282,5.50329694723457,TRUE,FALSE,27.9,TRUE,TRUE,6.17898092077904
4,8.88848084772282,4.50534985070588,TRUE,FALSE,23.6,TRUE,TRUE,4.70501552095781
4,9.219894584781,-0.693147180559945,TRUE,FALSE,18.9,TRUE,FALSE,-0.693147180559945
4,9.219894584781,-0.693147180559945,TRUE,FALSE,20.7,TRUE,TRUE,-0.693147180559945
4,9.219894584781,-0.693147180559945,TRUE,FALSE,24.1,TRUE,TRUE,-0.693147180559945
4,9.219894584781,-0.693147180559945,TRUE,FALSE,24.8,TRUE,TRUE,-0.693147180559945
4,9.219894584781,-0.693147180559945,TRUE,FALSE,24.2,TRUE,FALSE,-0.693147180559945
4,8.579980179515,-0.693147180559945,TRUE,FALSE,18.9,TRUE,FALSE,-0.693147180559945
4,8.579980179515,-0.693147180559945,TRUE,FALSE,27.8,TRUE,FALSE,-0.693147180559945
4,8.579980179515,-0.693147180559945,TRUE,FALSE,30.5,TRUE,TRUE,-0.693147180559945
4,8.579980179515,5.17332087637335,TRUE,FALSE,30.6,TRUE,TRUE,7.53182029835464
4,8.579980179515,-0.693147180559945,TRUE,FALSE,29.3,TRUE,TRUE,-0.693147180559945
5,8.84231554684186,-0.693147180559945,TRUE,FALSE,25.7,NA,TRUE,6.06262174142431
5,8.84231554684186,-0.693147180559945,FALSE,TRUE,30.1,NA,TRUE,3.15700042115011
5,8.84231554684186,4.85592890433527,FALSE,TRUE,30.6,TRUE,TRUE,6.98610424539311
5,8.84231554684186,5.76047781833275,FALSE,TRUE,30.7,TRUE,FALSE,6.49752885377226
5,8.84231554684186,5.26009615372784,TRUE,FALSE,27.3,TRUE,TRUE,4.0517849478033
5,8.97068626853498,-0.693147180559945,TRUE,FALSE,23.3,TRUE,TRUE,-0.693147180559945
5,8.97068626853498,-0.693147180559945,FALSE,TRUE,30.3,TRUE,FALSE,-0.693147180559945
5,8.97068626853498,-0.693147180559945,FALSE,TRUE,29.9,TRUE,TRUE,-0.693147180559945
5,8.97068626853498,5.29581423632992,TRUE,FALSE,27,TRUE,FALSE,3.92197333628131
5,8.97068626853498,6.26814886535022,TRUE,FALSE,26.1,TRUE,FALSE,6.3500127354284
5,8.8167050156216,-0.693147180559945,TRUE,FALSE,23.3,TRUE,FALSE,5.41387570718231
5,8.8167050156216,7.21487226407253,TRUE,FALSE,26.8,TRUE,FALSE,6.75168609333225
5,8.8167050156216,6.52429625113659,TRUE,FALSE,28.2,TRUE,FALSE,5.85936070647464
5,8.8167050156216,4.62005879848184,TRUE,FALSE,28.3,TRUE,TRUE,4.74057482299429
5,8.8167050156216,-0.693147180559945,TRUE,FALSE,24.7,TRUE,TRUE,6.58133237821393
5,9.18245516848665,-0.693147180559945,TRUE,FALSE,25.2,TRUE,TRUE,3.8177123259569
5,9.18245516848665,4.47163879336357,TRUE,FALSE,28.2,TRUE,TRUE,4.88658264542628
5,9.18245516848665,5.72521775537627,TRUE,FALSE,27.9,TRUE,FALSE,-0.693147180559945
5,9.18245516848665,-0.693147180559945,TRUE,FALSE,28.3,TRUE,FALSE,3.94158180766969
5,9.18245516848665,5.70544775397526,TRUE,FALSE,24.4,TRUE,FALSE,5.89302447429473
5,8.8378263640077,-0.693147180559945,TRUE,FALSE,22.6,TRUE,FALSE,-0.693147180559945
5,8.8378263640077,-0.693147180559945,TRUE,FALSE,26.2,TRUE,FALSE,-0.693147180559945
5,8.8378263640077,-0.693147180559945,TRUE,FALSE,28,TRUE,FALSE,-0.693147180559945
5,8.8378263640077,-0.693147180559945,TRUE,FALSE,27.9,TRUE,TRUE,4.22683374526818
5,8.8378263640077,5.64013244757975,TRUE,FALSE,25,TRUE,FALSE,6.74699950010274
5,7.81520706218909,-0.693147180559945,TRUE,FALSE,22.3,TRUE,TRUE,-0.693147180559945
5,7.81520706218909,-0.693147180559945,TRUE,FALSE,29.8,TRUE,FALSE,-0.693147180559945
5,7.81520706218909,-0.693147180559945,TRUE,FALSE,32.2,TRUE,FALSE,-0.693147180559945
5,7.81520706218909,6.20152285887354,TRUE,FALSE,31.9,TRUE,FALSE,5.29581423632992
5,7.81520706218909,3.7954891891722,TRUE,FALSE,29.1,TRUE,TRUE,2.9704144655697
5,7.47477218239787,-0.693147180559945,TRUE,FALSE,19.4,TRUE,TRUE,-0.693147180559945
5,7.47477218239787,-0.693147180559945,FALSE,TRUE,24.4,TRUE,TRUE,5.29078910012725
5,7.47477218239787,-0.693147180559945,FALSE,TRUE,27.5,TRUE,TRUE,-0.693147180559945
5,7.47477218239787,6.98979598931835,TRUE,FALSE,25.5,TRUE,FALSE,6.16015191262613
5,7.47477218239787,-0.693147180559945,TRUE,FALSE,22.4,TRUE,FALSE,-0.693147180559945
5,8.2443340478561,4.56954300834494,TRUE,FALSE,19,TRUE,TRUE,4.97327950755249
5,8.2443340478561,-0.693147180559945,FALSE,TRUE,25.2,TRUE,TRUE,5.48686947309263
5,8.2443340478561,7.46993919502327,FALSE,TRUE,25.5,TRUE,TRUE,-0.693147180559945
5,8.2443340478561,-0.693147180559945,FALSE,TRUE,25.6,TRUE,TRUE,-0.693147180559945
5,8.2443340478561,5.82747394699875,TRUE,FALSE,22.9,TRUE,FALSE,5.4402508624367
5,8.52931937121408,-0.693147180559945,TRUE,FALSE,20.7,TRUE,FALSE,-0.693147180559945
5,8.52931937121408,6.57018243691689,FALSE,TRUE,23.3,TRUE,TRUE,-0.693147180559945
5,8.52931937121408,-0.693147180559945,TRUE,FALSE,24.3,TRUE,FALSE,6.47620283611065
5,8.52931937121408,6.82274190465518,TRUE,FALSE,24,TRUE,TRUE,6.0509120057514
5,8.52931937121408,-0.693147180559945,TRUE,FALSE,21.9,TRUE,FALSE,4.71402459090017
5,8.77801780969814,5.18458860121969,TRUE,FALSE,18.1,TRUE,TRUE,6.1452580202874
5,8.77801780969814,-0.693147180559945,FALSE,TRUE,22.6,TRUE,FALSE,-0.693147180559945
5,8.77801780969814,-0.693147180559945,FALSE,TRUE,23.7,TRUE,TRUE,3.19867311755068
5,8.77801780969814,4.95229971708329,TRUE,FALSE,22.9,TRUE,FALSE,4.70501552095781
5,8.77801780969814,7.85999213762976,TRUE,FALSE,22.1,TRUE,FALSE,5.17897060891547
5,9.16628398577926,-0.693147180559945,TRUE,FALSE,22.4,TRUE,FALSE,5.73172184334544
5,9.16628398577926,-0.693147180559945,FALSE,TRUE,23.9,TRUE,FALSE,-0.693147180559945
5,9.16628398577926,6.03667688992953,TRUE,FALSE,24.8,TRUE,FALSE,-0.693147180559945
5,9.16628398577926,-0.693147180559945,TRUE,FALSE,23.7,TRUE,TRUE,5.13873529672357
5,9.16628398577926,5.97508106785746,TRUE,FALSE,22.5,TRUE,TRUE,5.09067800176979
5,8.55024104546244,-0.693147180559945,TRUE,FALSE,18.3,TRUE,TRUE,-0.693147180559945
5,8.55024104546244,5.59656839034905,TRUE,FALSE,23.3,TRUE,FALSE,5.08450514266271
5,8.55024104546244,-0.693147180559945,TRUE,FALSE,23.3,TRUE,TRUE,-0.693147180559945
5,8.55024104546244,3.65065824129374,TRUE,FALSE,22.8,TRUE,FALSE,-0.693147180559945
5,8.55024104546244,-0.693147180559945,TRUE,FALSE,22.6,TRUE,FALSE,-0.693147180559945
5,7.69165682281055,-0.693147180559945,TRUE,FALSE,21.2,TRUE,TRUE,5.92559180295727
5,7.69165682281055,4.62005879848184,TRUE,FALSE,24.3,TRUE,FALSE,5.98015078720771
5,7.69165682281055,4.76643833358421,TRUE,FALSE,24.1,TRUE,FALSE,5.24438902452248
5,7.69165682281055,4.65871095291612,TRUE,FALSE,25.1,TRUE,TRUE,5.00729639283074
5,7.69165682281055,7.83419434190811,TRUE,FALSE,23,TRUE,FALSE,5.64013244757975
5,8.94936514235297,-0.693147180559945,TRUE,FALSE,21.6,TRUE,TRUE,2.86220088092947
5,8.94936514235297,6.47774129795256,TRUE,FALSE,23.9,TRUE,FALSE,3.54095932403731
5,8.94936514235297,-0.693147180559945,FALSE,TRUE,22.7,TRUE,FALSE,-0.693147180559945
5,8.94936514235297,6.78275878880745,TRUE,FALSE,23.3,TRUE,FALSE,6.16856415992078
5,8.94936514235297,5.13873529672357,TRUE,FALSE,22.4,TRUE,FALSE,6.14311209671712
5,8.66146668057266,-0.693147180559945,TRUE,FALSE,18.9,TRUE,TRUE,4.53796143629464
5,8.66146668057266,4.13516655674236,FALSE,TRUE,24.1,TRUE,TRUE,4.67749084756772
5,8.66146668057266,7.01795407128021,TRUE,FALSE,24.7,TRUE,FALSE,7.20674814257978
5,8.66146668057266,-0.693147180559945,TRUE,FALSE,25.6,TRUE,TRUE,-0.693147180559945
5,8.66146668057266,5.61130162186204,TRUE,FALSE,22.4,TRUE,FALSE,3.70130197411249
5,9.06311565221966,-0.693147180559945,TRUE,FALSE,16.5,TRUE,FALSE,-0.693147180559945
5,9.06311565221966,6.99896615903552,TRUE,FALSE,20.8,TRUE,TRUE,7.32613661235685
5,9.06311565221966,2.60268968544438,TRUE,FALSE,22.3,TRUE,FALSE,-0.693147180559945
5,9.06311565221966,-0.693147180559945,TRUE,FALSE,23.7,TRUE,FALSE,-0.693147180559945
5,9.06311565221966,7.98292833591648,TRUE,FALSE,20.2,TRUE,FALSE,5.77610313623583
5,9.51944141180126,-0.693147180559945,TRUE,FALSE,19.1,TRUE,TRUE,3.41772668361337
5,9.51944141180126,-0.693147180559945,FALSE,TRUE,26.1,TRUE,TRUE,-0.693147180559945
5,9.51944141180126,-0.693147180559945,FALSE,TRUE,27.8,TRUE,TRUE,-0.693147180559945
5,9.51944141180126,5.50736199348274,TRUE,FALSE,28.3,TRUE,TRUE,5.10897119481712
5,9.51944141180126,6.55748833133874,TRUE,FALSE,23,TRUE,FALSE,5.0720439222249
5,7.61283103040736,5.17332087637335,TRUE,FALSE,25.5,TRUE,TRUE,-0.693147180559945
5,7.61283103040736,5.69876993283266,TRUE,FALSE,26.5,TRUE,TRUE,4.60015764416455
5,7.61283103040736,6.02223620577474,TRUE,FALSE,27.9,TRUE,FALSE,6.57855652632742
5,7.61283103040736,6.62340099662303,TRUE,FALSE,29.4,TRUE,TRUE,3.48124008933569
5,7.61283103040736,5.53141124871541,TRUE,FALSE,25.1,TRUE,TRUE,4.8941014778403
5,8.58783803098557,-0.693147180559945,TRUE,FALSE,23.3,TRUE,FALSE,-0.693147180559945
5,8.58783803098557,-0.693147180559945,TRUE,FALSE,31.8,TRUE,FALSE,-0.693147180559945
5,8.58783803098557,5.68866883684615,TRUE,FALSE,28.4,TRUE,FALSE,5.8735252492433
5,8.58783803098557,4.15103990589865,TRUE,FALSE,27.2,TRUE,FALSE,5.16192474164248
5,8.58783803098557,4.93806460126142,TRUE,FALSE,25.8,TRUE,FALSE,3.56953269648137
5,8.26873183211774,-0.693147180559945,TRUE,FALSE,20.8,TRUE,FALSE,-0.693147180559945
5,8.26873183211774,-0.693147180559945,TRUE,FALSE,28.6,TRUE,FALSE,-0.693147180559945
5,8.26873183211774,-0.693147180559945,TRUE,FALSE,28.7,TRUE,FALSE,-0.693147180559945
5,8.26873183211774,5.40941141405362,TRUE,FALSE,29.5,TRUE,FALSE,4.22683374526818
5,8.26873183211774,-0.693147180559945,TRUE,FALSE,26.4,TRUE,TRUE,3.02042488614436
5,6.65544035036765,3.41772668361337,FALSE,TRUE,24.9,TRUE,TRUE,-0.693147180559945
5,6.65544035036765,4.8941014778403,TRUE,FALSE,29.1,TRUE,FALSE,-0.693147180559945
5,6.65544035036765,6.45125999976119,TRUE,FALSE,29.5,TRUE,TRUE,-0.693147180559945
5,6.65544035036765,-0.693147180559945,TRUE,FALSE,26.8,TRUE,TRUE,-0.693147180559945
5,6.65544035036765,-0.693147180559945,TRUE,FALSE,25.4,TRUE,TRUE,5.86220971125072
5,8.80312373082921,4.26969744969996,TRUE,FALSE,20.6,TRUE,FALSE,6.69146320261703
5,8.80312373082921,4.99382817577987,FALSE,TRUE,26.5,TRUE,TRUE,-0.693147180559945
5,8.80312373082921,5.97508106785746,TRUE,FALSE,26.9,TRUE,TRUE,6.70380142206107
5,8.80312373082921,7.5339610537882,TRUE,FALSE,26.6,TRUE,FALSE,6.62472901806655
5,8.80312373082921,5.52744298953979,TRUE,FALSE,25.5,TRUE,FALSE,-0.693147180559945
5,9.06889200839181,-0.693147180559945,TRUE,FALSE,23.3,TRUE,FALSE,4.0342406381524
5,9.06889200839181,-0.693147180559945,FALSE,TRUE,28,TRUE,TRUE,-0.693147180559945
5,9.06889200839181,-0.693147180559945,FALSE,TRUE,24,TRUE,FALSE,5.32056797548286
5,9.06889200839181,-0.693147180559945,FALSE,TRUE,27.1,TRUE,FALSE,6.4746620037565
5,9.06889200839181,7.77338409605406,TRUE,FALSE,24.4,TRUE,FALSE,5.44889022502741
5,9.34110544185573,-0.693147180559945,TRUE,FALSE,17.2,TRUE,FALSE,-0.693147180559945
5,9.34110544185573,-0.693147180559945,TRUE,FALSE,NA,TRUE,FALSE,4.85592890433527
5,9.34110544185573,6.01493690329312,TRUE,FALSE,21.8,TRUE,FALSE,6.31445343339191
5,9.34110544185573,6.60867516157799,TRUE,FALSE,19.5,TRUE,TRUE,5.71538161049955
5,9.34110544185573,-0.693147180559945,TRUE,FALSE,18.6,TRUE,TRUE,-0.693147180559945
5,8.75447630628417,-0.693147180559945,TRUE,FALSE,17.1,TRUE,FALSE,-0.693147180559945
5,8.75447630628417,-0.693147180559945,FALSE,TRUE,22.6,TRUE,FALSE,3.27714473299218
5,8.75447630628417,6.36388980113795,TRUE,FALSE,23.2,TRUE,FALSE,3.3499040872746
5,8.75447630628417,-0.693147180559945,TRUE,FALSE,25.2,TRUE,FALSE,5.83041512558957
5,8.75447630628417,-0.693147180559945,TRUE,FALSE,20.1,TRUE,FALSE,-0.693147180559945
5,8.57960445153763,-0.693147180559945,TRUE,FALSE,18.9,TRUE,FALSE,-0.693147180559945
5,8.57960445153763,-0.693147180559945,TRUE,FALSE,24.7,TRUE,TRUE,-0.693147180559945
5,8.57960445153763,4.31079912538551,TRUE,FALSE,25.2,TRUE,TRUE,5.50329694723457
5,8.57960445153763,4.3502779363593,TRUE,FALSE,24.4,TRUE,TRUE,4.51633897228148
5,8.57960445153763,-0.693147180559945,TRUE,FALSE,22.9,TRUE,TRUE,4.43675153436313
5,7.86978390253015,-0.693147180559945,TRUE,FALSE,18.9,TRUE,FALSE,-0.693147180559945
5,7.86978390253015,-0.693147180559945,TRUE,FALSE,25.2,TRUE,TRUE,-0.693147180559945
5,7.86978390253015,-0.693147180559945,TRUE,FALSE,25.9,TRUE,TRUE,-0.693147180559945
5,7.86978390253015,-0.693147180559945,TRUE,FALSE,24.4,TRUE,FALSE,-0.693147180559945
5,7.86978390253015,-0.693147180559945,TRUE,FALSE,20.7,TRUE,TRUE,-0.693147180559945
5,5.8664680569333,-0.693147180559945,TRUE,FALSE,16.3,TRUE,TRUE,-0.693147180559945
5,5.8664680569333,-0.693147180559945,FALSE,TRUE,20.9,TRUE,FALSE,5.73818390137353
5,5.8664680569333,7.04272313939262,TRUE,FALSE,22.4,TRUE,FALSE,-0.693147180559945
5,5.8664680569333,-0.693147180559945,TRUE,FALSE,21.2,TRUE,FALSE,-0.693147180559945
5,5.8664680569333,-0.693147180559945,TRUE,FALSE,18.8,TRUE,TRUE,-0.693147180559945
5,8.27614021955846,-0.693147180559945,TRUE,FALSE,14.2,TRUE,FALSE,-0.693147180559945
5,8.27614021955846,-0.693147180559945,TRUE,FALSE,17.1,TRUE,FALSE,-0.693147180559945
5,8.27614021955846,-0.693147180559945,TRUE,FALSE,15.9,TRUE,FALSE,-0.693147180559945
5,8.27614021955846,-0.693147180559945,TRUE,FALSE,16.3,TRUE,FALSE,-0.693147180559945
5,8.27614021955846,-0.693147180559945,TRUE,FALSE,15.3,TRUE,TRUE,-0.693147180559945
5,7.99967857949945,-0.693147180559945,TRUE,FALSE,16.6,TRUE,FALSE,-0.693147180559945
5,7.99967857949945,4.06902675423781,FALSE,TRUE,17.9,TRUE,TRUE,5.68866883684615
5,7.99967857949945,-0.693147180559945,FALSE,TRUE,19.5,TRUE,TRUE,-0.693147180559945
5,7.99967857949945,6.76215130512335,TRUE,FALSE,18.9,TRUE,TRUE,6.89111763782911
5,7.99967857949945,-0.693147180559945,TRUE,FALSE,17.3,TRUE,TRUE,-0.693147180559945
5,8.86021535890118,-0.693147180559945,TRUE,FALSE,12.4,TRUE,TRUE,-0.693147180559945
5,8.86021535890118,-0.693147180559945,FALSE,TRUE,22.2,TRUE,TRUE,2.4423470353692
5,8.86021535890118,4.42484663185681,TRUE,FALSE,23.3,TRUE,FALSE,5.05942545826569
5,8.86021535890118,7.14480173546534,TRUE,FALSE,22.8,TRUE,FALSE,-0.693147180559945
5,8.86021535890118,-0.693147180559945,TRUE,FALSE,20.8,TRUE,FALSE,-0.693147180559945
5,8.53030683056162,-0.693147180559945,TRUE,FALSE,18,TRUE,FALSE,-0.693147180559945
5,8.53030683056162,-0.693147180559945,TRUE,FALSE,22.7,TRUE,TRUE,-0.693147180559945
5,8.53030683056162,-0.693147180559945,TRUE,FALSE,23.4,TRUE,TRUE,-0.693147180559945
5,8.53030683056162,4.86368088113959,TRUE,FALSE,23.7,TRUE,FALSE,4.96633503519968
5,8.53030683056162,-0.693147180559945,TRUE,FALSE,21.4,TRUE,FALSE,2.91777073208428
5,6.13556489108174,-0.693147180559945,TRUE,FALSE,19.8,TRUE,FALSE,-0.693147180559945
5,6.13556489108174,4.18205014264121,TRUE,FALSE,24.9,TRUE,FALSE,-0.693147180559945
5,6.13556489108174,-0.693147180559945,TRUE,FALSE,27.7,TRUE,TRUE,3.92197333628131
5,6.13556489108174,7.27343951707846,TRUE,FALSE,26.2,TRUE,FALSE,5.73495809212465
5,6.13556489108174,5.47855341685097,TRUE,FALSE,23.9,TRUE,TRUE,4.24132675257075
5,8.95879734614027,-0.693147180559945,TRUE,FALSE,19,TRUE,FALSE,6.7563508248229
5,8.95879734614027,-0.693147180559945,FALSE,TRUE,25.8,TRUE,TRUE,6.88295016006317
5,8.95879734614027,-0.693147180559945,FALSE,TRUE,27.9,TRUE,TRUE,-0.693147180559945
5,8.95879734614027,5.65424202909607,TRUE,FALSE,28,TRUE,TRUE,-0.693147180559945
5,8.95879734614027,-0.693147180559945,TRUE,FALSE,22.6,TRUE,TRUE,-0.693147180559945
5,8.54130026675947,-0.693147180559945,TRUE,FALSE,22.6,TRUE,TRUE,-0.693147180559945
5,8.54130026675947,6.18105131489335,FALSE,TRUE,28.9,TRUE,FALSE,3.11351530921037
5,8.54130026675947,6.19949446061214,FALSE,TRUE,30.8,TRUE,TRUE,-0.693147180559945
5,8.54130026675947,-0.693147180559945,FALSE,TRUE,30.1,TRUE,TRUE,-0.693147180559945
5,8.54130026675947,-0.693147180559945,TRUE,FALSE,24.8,TRUE,FALSE,-0.693147180559945
5,8.26152644839647,-0.693147180559945,TRUE,FALSE,23.1,TRUE,TRUE,3.8177123259569
5,8.26152644839647,6.00017648771,FALSE,TRUE,28.7,TRUE,FALSE,5.62582093318649
5,8.26152644839647,-0.693147180559945,TRUE,FALSE,30.3,TRUE,TRUE,3.9982007016692
5,8.26152644839647,-0.693147180559945,TRUE,FALSE,30.9,TRUE,TRUE,3.11351530921037
5,8.26152644839647,-0.693147180559945,TRUE,FALSE,26.1,TRUE,FALSE,-0.693147180559945
5,8.57810012631976,5.92559180295727,TRUE,FALSE,23.6,TRUE,FALSE,6.06029073803783
5,8.57810012631976,4.0517849478033,TRUE,FALSE,29.9,TRUE,FALSE,-0.693147180559945
5,8.57810012631976,2.67414864942653,TRUE,FALSE,28.3,TRUE,TRUE,6.71234848263953
5,8.57810012631976,5.3729609095438,TRUE,FALSE,21.9,TRUE,TRUE,-0.693147180559945
5,8.57810012631976,-0.693147180559945,TRUE,FALSE,20.2,TRUE,FALSE,-0.693147180559945
5,8.21527695893663,-0.693147180559945,TRUE,FALSE,19.4,TRUE,TRUE,6.50951401596329
5,8.21527695893663,2.60268968544438,FALSE,TRUE,23.3,TRUE,FALSE,-0.693147180559945
5,8.21527695893663,-0.693147180559945,FALSE,TRUE,26.7,TRUE,TRUE,5.3958976948869
5,8.21527695893663,5.61858762859297,TRUE,FALSE,26.9,TRUE,FALSE,6.43695132956563
5,8.21527695893663,5.85076466500485,TRUE,FALSE,24.3,TRUE,FALSE,6.19746193958722
5,8.83971137870348,-0.693147180559945,TRUE,FALSE,20.1,TRUE,FALSE,-0.693147180559945
5,8.83971137870348,3.27714473299218,TRUE,FALSE,22.7,TRUE,TRUE,-0.693147180559945
5,8.83971137870348,-0.693147180559945,TRUE,FALSE,23.7,TRUE,FALSE,-0.693147180559945
5,8.83971137870348,-0.693147180559945,TRUE,FALSE,24.8,TRUE,FALSE,7.41125412736167
5,8.83971137870348,4.97327950755249,TRUE,FALSE,22.2,TRUE,TRUE,4.51633897228148
5,8.60300384782935,-0.693147180559945,TRUE,FALSE,21.7,TRUE,FALSE,-0.693147180559945
5,8.60300384782935,-0.693147180559945,TRUE,FALSE,29.8,TRUE,TRUE,-0.693147180559945
5,8.60300384782935,-0.693147180559945,TRUE,FALSE,30.7,TRUE,TRUE,-0.693147180559945
5,8.60300384782935,5.45318207710895,TRUE,FALSE,31.1,TRUE,TRUE,-0.693147180559945
5,8.60300384782935,6.95702152028506,TRUE,FALSE,25.5,TRUE,FALSE,5.97508106785746
6,7.52185925220163,6.30353430761659,TRUE,FALSE,16.5,NA,FALSE,3.56953269648137
6,7.52185925220163,-0.693147180559945,TRUE,FALSE,28.7,NA,FALSE,-0.693147180559945
6,7.52185925220163,6.19542527900542,TRUE,FALSE,30.8,FALSE,TRUE,3.70130197411249
6,7.52185925220163,6.55606787655444,FALSE,FALSE,31.7,FALSE,FALSE,5.55101972010379
6,7.52185925220163,-0.693147180559945,FALSE,FALSE,26.7,TRUE,FALSE,6.12139571670001
6,8.90625787815662,4.5485998344997,FALSE,FALSE,16,TRUE,TRUE,3.92197333628131
6,8.90625787815662,5.28573858434118,FALSE,TRUE,30.2,FALSE,TRUE,-0.693147180559945
6,8.90625787815662,-0.693147180559945,FALSE,TRUE,33.3,FALSE,FALSE,-0.693147180559945
6,8.90625787815662,-0.693147180559945,TRUE,FALSE,30.6,FALSE,FALSE,-0.693147180559945
6,8.90625787815662,4.78331637137157,FALSE,FALSE,28.8,FALSE,TRUE,5.6076386141033
6,8.44290058683438,5.05305600998021,FALSE,FALSE,17.7,FALSE,FALSE,5.46171091345647
6,8.44290058683438,6.77136265407658,TRUE,FALSE,22.8,FALSE,FALSE,5.5853742436059
6,8.44290058683438,7.06774601529108,TRUE,FALSE,NA,FALSE,FALSE,6.31626175214869
6,8.44290058683438,-0.693147180559945,TRUE,FALSE,27.8,FALSE,FALSE,2.4423470353692
6,8.44290058683438,6.98517917594694,FALSE,FALSE,26.9,FALSE,TRUE,7.03922204172444
6,9.70302239150588,-0.693147180559945,FALSE,FALSE,18.1,TRUE,TRUE,2.9704144655697
6,9.70302239150588,6.89820986613861,TRUE,FALSE,27.5,TRUE,FALSE,6.00017648771
6,9.70302239150588,5.55489569394848,TRUE,FALSE,NA,TRUE,FALSE,4.65871095291612
6,9.70302239150588,7.14005676808111,TRUE,FALSE,NA,TRUE,FALSE,6.46224912133679
6,9.70302239150588,3.90197266957464,TRUE,FALSE,NA,TRUE,FALSE,6.73637366222652
6,9.52843040059935,-0.693147180559945,TRUE,FALSE,NA,TRUE,FALSE,-0.693147180559945
6,9.52843040059935,5.94148617730174,TRUE,FALSE,26.6,TRUE,FALSE,-0.693147180559945
6,9.52843040059935,7.0357086432926,TRUE,FALSE,22.3,TRUE,FALSE,7.18500815594338
6,9.52843040059935,4.44851637594271,TRUE,FALSE,NA,TRUE,FALSE,5.85936070647464
6,9.52843040059935,7.81298506349687,TRUE,FALSE,NA,TRUE,FALSE,6.93488394637039
6,9.6389358974732,-0.693147180559945,TRUE,FALSE,NA,TRUE,FALSE,-0.693147180559945
6,9.6389358974732,4.48300255201388,TRUE,FALSE,23.6,TRUE,FALSE,6.0294826142955
6,9.6389358974732,4.47163879336357,TRUE,FALSE,32.2,TRUE,FALSE,-0.693147180559945
6,9.6389358974732,5.94411085072451,FALSE,FALSE,30.9,TRUE,FALSE,5.81263687956828
6,9.6389358974732,-0.693147180559945,FALSE,FALSE,28.5,TRUE,TRUE,-0.693147180559945
6,9.38697914563464,-0.693147180559945,FALSE,FALSE,17.5,TRUE,FALSE,5.80362780962592
6,9.38697914563464,5.33030041240109,TRUE,FALSE,22.8,TRUE,FALSE,3.15700042115011
6,9.38697914563464,5.8847141771611,TRUE,FALSE,25,TRUE,TRUE,5.66815529701305
6,9.38697914563464,5.82156551031258,TRUE,FALSE,23.4,TRUE,FALSE,6.69518067901716
6,9.38697914563464,4.15103990589865,FALSE,FALSE,22.7,TRUE,FALSE,4.48300255201388
6,9.08455036591788,4.38825718442452,TRUE,FALSE,15.2,TRUE,FALSE,5.36363683266868
